INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
212062462,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B2, ,0,2021-09-02 19:07:00,2021,9,Thursday,19,,"HARRISON AVE & ZEIGLER ST
ROXBURY  MA 02119
UNITED",42.32929802656422,-71.08248399656884,"(42.32929802656422, -71.08248399656884)"
212062587,3201,,PROPERTY - LOST/ MISSING,E13,652,0,2021-09-02 19:08:00,2021,9,Thursday,19,,SAINT ROSE ST,42.304601333148234,-71.11552138889174,"(42.304601333148234, -71.11552138889174)"
212062467,801,,ASSAULT - SIMPLE,D4, ,0,2021-09-02 19:16:00,2021,9,Thursday,19,,"MASSACHUSETTS AVE & HARRISON AVE
BOSTON  MA 02118
",42.334909956083834,-71.07517004893332,"(42.334909956083834, -71.07517004893332)"
212062503,619,,LARCENY ALL OTHERS,B3,440,0,2021-09-02 19:16:00,2021,9,Thursday,19,,BLUE HILL AVE,42.29278842433873,-71.08851887959194,"(42.29278842433873, -71.08851887959194)"
212064400,3114,,INVESTIGATE PROPERTY,B2,282,0,2021-09-02 19:17:00,2021,9,Thursday,19,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212062463,3114,,INVESTIGATE PROPERTY,B2,310,1,2021-09-02 19:21:00,2021,9,Thursday,19,,TOWNSEND ST,42.316667905103685,-71.08401704648786,"(42.316667905103685, -71.08401704648786)"
212062482,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,366,0,2021-09-02 19:25:00,2021,9,Thursday,19,,MALLET ST,42.29015583760794,-71.05897292339607,"(42.29015583760794, -71.05897292339607)"
212062468,3005,,SICK ASSIST,C11,362,0,2021-09-02 19:36:00,2021,9,Thursday,19,,WASHINGTON ST,42.29257647915883,-71.0717940591183,"(42.29257647915883, -71.0717940591183)"
212062476,3402,,"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",A1,93,0,2021-09-02 19:38:00,2021,9,Thursday,19,,UNION ST,42.36068786991018,-71.05687293370812,"(42.36068786991018, -71.05687293370812)"
212062480,3007,,SUDDEN DEATH,C6,219,0,2021-09-02 19:53:00,2021,9,Thursday,19,,COLUMBIA RD,42.3304661064404,-71.04513271450739,"(42.3304661064404, -71.04513271450739)"
212062478,3005,,SICK ASSIST,E13,608,0,2021-09-02 19:57:00,2021,9,Thursday,19,,S HUNTINGTON AVE,42.32639844264636,-71.11152626308467,"(42.32639844264636, -71.11152626308467)"
212062858,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,462,0,2021-09-02 20:00:00,2021,9,Thursday,20,,ROSSETER ST,42.301161228376685,-71.07284278904227,"(42.301161228376685, -71.07284278904227)"
212062470,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2021-09-02 20:11:00,2021,9,Thursday,20,,"LINCOLN ST & DORCHESTER AVE
DORCHESTER  MA 02122
U",42.299775974160525,-71.06029800221413,"(42.299775974160525, -71.06029800221413)"
212062474,3301,,VERBAL DISPUTE,B2,331,0,2021-09-02 20:14:00,2021,9,Thursday,20,,SAYWARD ST,42.313979480240896,-71.06866579843367,"(42.313979480240896, -71.06866579843367)"
212062501,3410,,TOWED MOTOR VEHICLE,D14,771,0,2021-09-02 20:21:00,2021,9,Thursday,20,,WINSHIP ST,42.348292024351494,-71.15106252089205,"(42.348292024351494, -71.15106252089205)"
212062488,3006,,SICK/INJURED/MEDICAL - PERSON,C11,355,0,2021-09-02 20:26:00,2021,9,Thursday,20,,PARKMAN ST,42.29648528688923,-71.05968306473817,"(42.29648528688923, -71.05968306473817)"
212062725,1602,,PROSTITUTION - SOLICITING,B2, ,0,2021-09-02 21:00:00,2021,9,Thursday,21,,"ALLERTON ST & CHESTERTON ST
ROXBURY  MA 02119
UNIT",42.32953801568327,-71.07163602152755,"(42.32953801568327, -71.07163602152755)"
212062739,1402,,VANDALISM,D4, ,0,2021-09-02 21:00:00,2021,9,Thursday,21,,TRAVELER ST,42.34473273827787,-71.06466548817382,"(42.34473273827787, -71.06466548817382)"
212062483,3410,,TOWED MOTOR VEHICLE,C6,216,0,2021-09-02 21:02:00,2021,9,Thursday,21,,W EIGHTH ST,42.33389657980457,-71.05241548573468,"(42.33389657980457, -71.05241548573468)"
212062491,3005,,SICK ASSIST,C11,370,0,2021-09-02 21:10:00,2021,9,Thursday,21,,WILLIAM T MORRISSEY BLVD,42.29409261717923,-71.04728058843737,"(42.29409261717923, -71.04728058843737)"
212062493,423,,ASSAULT - AGGRAVATED,E5,561,0,2021-09-02 21:10:00,2021,9,Thursday,21,,PROSPECT AVE,42.2842054644358,-71.12152901821278,"(42.2842054644358, -71.12152901821278)"
212062487,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2021-09-02 21:15:00,2021,9,Thursday,21,,"WASHINGTON ST & MELNEA CASS BLVD
BOSTON  MA 02119
",42.332850000316306,-71.08105995009493,"(42.332850000316306, -71.08105995009493)"
212062492,1402,,VANDALISM,B3, ,0,2021-09-02 21:17:00,2021,9,Thursday,21,,"WALES ST & TALBOT AVE
DORCHESTER  MA 02124
UNITED ",42.29344602826687,-71.08299297262093,"(42.29344602826687, -71.08299297262093)"
212062494,3005,,SICK ASSIST,A7,33,0,2021-09-02 21:29:00,2021,9,Thursday,21,,MAVERICK ST,42.368159175279835,-71.03438534506883,"(42.368159175279835, -71.03438534506883)"
212062496,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,2021-09-02 21:58:00,2021,9,Thursday,21,,"EVANS ST & MILTON AVE
DORCHESTER  MA 02124
UNITED ",42.2831630192054,-71.07627103524928,"(42.2831630192054, -71.07627103524928)"
212062580,1402,,VANDALISM,E5,691,0,2021-09-02 22:00:00,2021,9,Thursday,22,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
212062690,1402,,VANDALISM,D4,272,0,2021-09-02 22:00:00,2021,9,Thursday,22,,E LENOX ST,42.33486613912242,-71.0785517957893,"(42.33486613912242, -71.0785517957893)"
212062505,724,,AUTO THEFT,B2,329,0,2021-09-02 22:20:00,2021,9,Thursday,22,,"GENEVA AVE & NORMANDY ST
DORCHESTER  MA 02121
UNIT",42.3082410267373,-71.08128501418815,"(42.3082410267373, -71.08128501418815)"
212062510,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2,182,0,2021-09-02 22:25:00,2021,9,Thursday,22,,E COTTAGE ST,42.32138837604667,-71.06887580609578,"(42.32138837604667, -71.06887580609578)"
212062500,3115,,INVESTIGATE PERSON,A7,20,0,2021-09-02 22:30:00,2021,9,Thursday,22,,CHELSEA ST,42.376383261127884,-71.0312410342379,"(42.376383261127884, -71.0312410342379)"
212062504,3115,,INVESTIGATE PERSON,D14,768,0,2021-09-02 22:34:00,2021,9,Thursday,22,,"ELECTRIC AVE & GOODENOUGH ST
BRIGHTON  MA 02135
UN",42.35672400251873,-71.15403395425137,"(42.35672400251873, -71.15403395425137)"
212062508,3410,,TOWED MOTOR VEHICLE,B3,463,0,2021-09-02 22:51:00,2021,9,Thursday,22,,AMERICAN LEGION HWY,42.29520337634304,-71.09271639981678,"(42.29520337634304, -71.09271639981678)"
212062512,3502,,MISSING PERSON - LOCATED,D4,135,0,2021-09-02 23:21:00,2021,9,Thursday,23,,BEACON ST,42.35335717358996,-71.08017703424703,"(42.35335717358996, -71.08017703424703)"
212062509,2204,,LIQUOR LAW VIOLATION,D14, ,0,2021-09-02 23:30:00,2021,9,Thursday,23,,BEACON ST,42.33626663670688,-71.14950270888421,"(42.33626663670688, -71.14950270888421)"
212062513,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2021-09-02 23:40:00,2021,9,Thursday,23,,"WALNUT AVE & MONTEBELLO RD
JAMAICA PLAIN  MA 02130",42.31106297794463,-71.097861955188,"(42.31106297794463, -71.097861955188)"
212062782,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,D4, ,0,2021-09-03 00:00:00,2021,9,Friday,0,,"TREMONT ST & HAMMOND ST
ROXBURY  MA 02120
UNITED S",42.33733400991804,-71.08396201683483,"(42.33733400991804, -71.08396201683483)"
212066818,520,,BURGLARY - RESIDENTIAL,C11,823,0,2021-09-03 00:00:00,2021,9,Friday,0,,SAWYER AVE,42.3120961888699,-71.06084426005097,"(42.3120961888699, -71.06084426005097)"
212062515,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2021-09-03 00:00:00,2021,9,Friday,0,,"LONGWOOD AVE & RIVERWAY
ROXBURY  MA 02215
UNITED S",42.34030395851449,-71.1099169956636,"(42.34030395851449, -71.1099169956636)"
212062664,616,,LARCENY THEFT OF BICYCLE,C6,200,0,2021-09-03 00:00:00,2021,9,Friday,0,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
212062679,1402,,VANDALISM,E13,647,0,2021-09-03 00:00:00,2021,9,Friday,0,,NEWBERN ST,42.3085662379467,-71.10997139860203,"(42.3085662379467, -71.10997139860203)"
212062652,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2021-09-03 00:00:00,2021,9,Friday,0,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
212064809,1106,,FRAUD - CREDIT CARD / ATM FRAUD,C11,355,0,2021-09-03 00:00:00,2021,9,Friday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212063996,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2021-09-03 00:00:00,2021,9,Friday,0,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212062572,1402,,VANDALISM,C11,355,0,2021-09-03 00:00:00,2021,9,Friday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212065517,1402,,VANDALISM,D4,167,0,2021-09-03 00:00:00,2021,9,Friday,0,,HARRISON AVENUE,,,
212062675,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,A1,77,0,2021-09-03 00:00:00,2021,9,Friday,0,,SUDBURY ST,,,
212062521,3801,,M/V ACCIDENT - OTHER,B2,311,0,2021-09-03 00:09:00,2021,9,Friday,0,,WOODBINE ST,42.318979194440985,-71.07964653366601,"(42.318979194440985, -71.07964653366601)"
212062514,616,,LARCENY THEFT OF BICYCLE,D4, ,0,2021-09-03 00:43:00,2021,9,Friday,0,,"CLARENDON ST & APPLETON ST
BOSTON  MA 02116
UNITED",42.34567997629385,-71.07273794677091,"(42.34567997629385, -71.07273794677091)"
212062516,3114,,INVESTIGATE PROPERTY,A7,26,0,2021-09-03 00:50:00,2021,9,Friday,0,,BORDER ST,42.373827551621346,-71.04052458543525,"(42.373827551621346, -71.04052458543525)"
212062517,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D14,776,0,2021-09-03 01:09:00,2021,9,Friday,1,,PRISCILLA RD,42.34488258963107,-71.15216613948255,"(42.34488258963107, -71.15216613948255)"
212062524,3114,,INVESTIGATE PROPERTY,B3,458,0,2021-09-03 01:14:00,2021,9,Friday,1,,OLD RD,42.302265023095536,-71.08494674365129,"(42.302265023095536, -71.08494674365129)"
212062519,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1, ,0,2021-09-03 01:18:00,2021,9,Friday,1,,"W BROADWAY & FRONTAGE RD
BOSTON  MA 02127
UNITED S",42.343819980093556,-71.06109995635231,"(42.343819980093556, -71.06109995635231)"
212062528,3115,,INVESTIGATE PERSON,B2,329,0,2021-09-03 01:41:00,2021,9,Friday,1,,DEVON ST,42.30812618751114,-71.07692973888375,"(42.30812618751114, -71.07692973888375)"
212062520,3111,,LICENSE PREMISE VIOLATION,C6,206,0,2021-09-03 01:48:00,2021,9,Friday,1,,SEAPORT BLVD,42.352756167727144,-71.04748127479294,"(42.352756167727144, -71.04748127479294)"
212062527,2610,,TRESPASSING,D14,808,0,2021-09-03 02:27:00,2021,9,Friday,2,,LINCOLN ST,42.35779133459541,-71.13937053369868,"(42.35779133459541, -71.13937053369868)"
212062522,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,366,0,2021-09-03 02:41:00,2021,9,Friday,2,,ADAMS ST,42.29108352861233,-71.05692998151528,"(42.29108352861233, -71.05692998151528)"
212062531,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,A1, ,0,2021-09-03 02:43:00,2021,9,Friday,2,,"TREMONT ST & OAK ST W
BOSTON  MA 02116
UNITED STAT",42.34863000132126,-71.06554001376465,"(42.34863000132126, -71.06554001376465)"
212062695,619,,LARCENY ALL OTHERS,A1,77,0,2021-09-03 03:00:00,2021,9,Friday,3,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
212062525,3115,,INVESTIGATE PERSON,B3,465,0,2021-09-03 03:14:00,2021,9,Friday,3,,WILCOCK ST,42.28688930296754,-71.09222990624654,"(42.28688930296754, -71.09222990624654)"
212062529,3115,,INVESTIGATE PERSON,C11,385,0,2021-09-03 03:15:00,2021,9,Friday,3,,HALLET ST,42.2807673693031,-71.04736496825463,"(42.2807673693031, -71.04736496825463)"
212062526,3115,,INVESTIGATE PERSON,B3,444,0,2021-09-03 03:30:00,2021,9,Friday,3,,BLUE HILL AVE,42.29576380381549,-71.08756001916733,"(42.29576380381549, -71.08756001916733)"
212062530,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,904,0,2021-09-03 03:33:00,2021,9,Friday,3,,WHEATLEY WAY,42.32935767222185,-71.07974588698298,"(42.32935767222185, -71.07974588698298)"
212062532,3112,,LANDLORD - TENANT,B2,262,0,2021-09-03 04:08:00,2021,9,Friday,4,,W COTTAGE ST,42.321059555094905,-71.0731329123284,"(42.321059555094905, -71.0731329123284)"
212062533,423,,ASSAULT - AGGRAVATED,C11,359,0,2021-09-03 04:51:00,2021,9,Friday,4,,TREMLETT ST,42.294722745365924,-71.07058533739337,"(42.294722745365924, -71.07058533739337)"
212062747,3301,,VERBAL DISPUTE,B2,282,0,2021-09-03 05:00:00,2021,9,Friday,5,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
212062545,3115,,INVESTIGATE PERSON,D14,791,0,2021-09-03 05:00:00,2021,9,Friday,5,,COREY RD,42.343731502330705,-71.1387581055333,"(42.343731502330705, -71.1387581055333)"
212062535,1832,,SICK ASSIST - DRUG RELATED ILLNESS,C6,178,0,2021-09-03 06:20:00,2021,9,Friday,6,,MASSACHUSETTS AVE,42.33152148278479,-71.0708530659426,"(42.33152148278479, -71.0708530659426)"
212062614,3001,,DEATH INVESTIGATION,E5,733,0,2021-09-03 06:40:00,2021,9,Friday,6,,BERTSON AVE,42.28648776234301,-71.16568318010597,"(42.28648776234301, -71.16568318010597)"
212090315,727,,AUTO THEFT - LEASED/RENTED VEHICLE,E5,691,0,2021-09-03 06:56:00,2021,9,Friday,6,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
212062537,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,2021-09-03 07:10:00,2021,9,Friday,7,,"AMORY ST & CORNWALL ST
JAMAICA PLAIN  MA 02130
UNI",42.312623039389194,-71.10561099022945,"(42.312623039389194, -71.10561099022945)"
212062536,2647,,THREATS TO DO BODILY HARM,D4,270,0,2021-09-03 07:13:00,2021,9,Friday,7,,HARRISON AVE,42.33455373593907,-71.07560801275244,"(42.33455373593907, -71.07560801275244)"
212062538,3410,,TOWED MOTOR VEHICLE,A7,14,0,2021-09-03 07:15:00,2021,9,Friday,7,,BYRON ST,42.38439979198218,-71.01832186888082,"(42.38439979198218, -71.01832186888082)"
212062558,3005,,SICK ASSIST,D4,172,0,2021-09-03 07:54:00,2021,9,Friday,7,,ALBANY ST,42.33520568608693,-71.07110314521104,"(42.33520568608693, -71.07110314521104)"
212062560,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,793,0,2021-09-03 08:00:00,2021,9,Friday,8,,ROYCE RD,42.349148319105986,-71.1315730034233,"(42.349148319105986, -71.1315730034233)"
212063250,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2021-09-03 08:00:00,2021,9,Friday,8,,BLUE HILL AVENUE,,,
212062552,3410,,TOWED MOTOR VEHICLE,B2,239,0,2021-09-03 08:01:00,2021,9,Friday,8,,COLUMBIA RD,42.31748189041453,-71.06450703619905,"(42.31748189041453, -71.06450703619905)"
212062550,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2021-09-03 08:05:00,2021,9,Friday,8,,MONSIGNOR DENNIS F. O'CALLAGHA WAY,,,
212062548,3130,,SEARCH WARRANT,B2,319,0,2021-09-03 08:14:00,2021,9,Friday,8,,SEAVER ST,42.30715950720062,-71.08823566356,"(42.30715950720062, -71.08823566356)"
212062546,3115,,INVESTIGATE PERSON,D4,627,0,2021-09-03 08:15:00,2021,9,Friday,8,,BOYLSTON ST,42.3441262779061,-71.0994277699999,"(42.3441262779061, -71.0994277699999)"
212062541,3201,,PROPERTY - LOST/ MISSING,B3,465,0,2021-09-03 08:17:00,2021,9,Friday,8,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212062555,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A7,26,0,2021-09-03 08:25:00,2021,9,Friday,8,,BORDER ST,42.379575317384216,-71.04011348522387,"(42.379575317384216, -71.04011348522387)"
212062544,1402,,VANDALISM,C11,454,0,2021-09-03 08:30:00,2021,9,Friday,8,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212062549,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,330,0,2021-09-03 08:32:00,2021,9,Friday,8,,CASTLEGATE RD,42.30700370676194,-71.08313157132692,"(42.30700370676194, -71.08313157132692)"
212062547,3207,,PROPERTY - FOUND,E18,520,0,2021-09-03 08:40:00,2021,9,Friday,8,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
212062551,613,,LARCENY SHOPLIFTING,A7,26,0,2021-09-03 08:48:00,2021,9,Friday,8,,BORDER ST,42.37620266818903,-71.03979926160173,"(42.37620266818903, -71.03979926160173)"
212062553,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C11,257,0,2021-09-03 08:49:00,2021,9,Friday,8,,WILBUR ST,42.315880146210695,-71.06526391306252,"(42.315880146210695, -71.06526391306252)"
212063774,617,,LARCENY THEFT FROM BUILDING,C6,200,0,2021-09-03 09:00:00,2021,9,Friday,9,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
212062554,2657,,VIOLATION - CITY ORDINANCE,B2,280,0,2021-09-03 09:06:00,2021,9,Friday,9,,WARREN ST,42.329024688954846,-71.08341504753118,"(42.329024688954846, -71.08341504753118)"
212062576,2647,,THREATS TO DO BODILY HARM,D4,172,0,2021-09-03 09:09:00,2021,9,Friday,9,,ALBANY ST,42.333184490911954,-71.07393881002383,"(42.333184490911954, -71.07393881002383)"
212062557,3007,,SUDDEN DEATH,A7,28,0,2021-09-03 09:14:00,2021,9,Friday,9,,GOVE ST,42.37161486216466,-71.0376648524705,"(42.37161486216466, -71.0376648524705)"
212062556,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,454,0,2021-09-03 09:15:00,2021,9,Friday,9,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
212062585,3410,,TOWED MOTOR VEHICLE,E5,685,0,2021-09-03 09:18:00,2021,9,Friday,9,,EUGENIA RD,42.27928403174743,-71.13757365418616,"(42.27928403174743, -71.13757365418616)"
212062575,3410,,TOWED MOTOR VEHICLE,B2,281,0,2021-09-03 09:20:00,2021,9,Friday,9,,WARREN ST,42.3275594285842,-71.08305748114422,"(42.3275594285842, -71.08305748114422)"
212062561,2657,,VIOLATION - CITY ORDINANCE,A1,119,0,2021-09-03 09:20:00,2021,9,Friday,9,,TREMONT ST,42.355407375169605,-71.06312432552214,"(42.355407375169605, -71.06312432552214)"
212062584,3130,,SEARCH WARRANT,B2,330,0,2021-09-03 09:30:00,2021,9,Friday,9,,CASTLEGATE RD,42.30700370676194,-71.08313157132692,"(42.30700370676194, -71.08313157132692)"
212062570,613,,LARCENY SHOPLIFTING,D4,143,0,2021-09-03 09:31:00,2021,9,Friday,9,,HUNTINGTON AVE,42.347498990301546,-71.07925505600643,"(42.347498990301546, -71.07925505600643)"
212062565,3114,,INVESTIGATE PROPERTY,C11,343,0,2021-09-03 09:33:00,2021,9,Friday,9,,HOLIDAY ST,42.30204531826421,-71.07071522091078,"(42.30204531826421, -71.07071522091078)"
212062624,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4,620,0,2021-09-03 09:54:00,2021,9,Friday,9,,MASSACHUSETTS AVE,42.34439568415443,-71.08632016344815,"(42.34439568415443, -71.08632016344815)"
212062578,3502,,MISSING PERSON - LOCATED,B3,944,0,2021-09-03 09:56:00,2021,9,Friday,9,,AMES ST,42.28956987736902,-71.08510500569525,"(42.28956987736902, -71.08510500569525)"
212062873,520,,BURGLARY - RESIDENTIAL,D14,796,0,2021-09-03 10:00:00,2021,9,Friday,10,,CHESTER ST,42.351593975067345,-71.12865658995032,"(42.351593975067345, -71.12865658995032)"
212063674,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1,77,0,2021-09-03 10:00:00,2021,9,Friday,10,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
212062563,3115,,INVESTIGATE PERSON,B3,465,0,2021-09-03 10:05:00,2021,9,Friday,10,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
212062601,801,,ASSAULT - SIMPLE,C11,395,0,2021-09-03 10:19:00,2021,9,Friday,10,,DORCHESTER AVE,42.2843981982829,-71.06468373288614,"(42.2843981982829, -71.06468373288614)"
212062571,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,D14,761,0,2021-09-03 10:29:00,2021,9,Friday,10,,WASHINGTON ST,42.3489330747303,-71.16177266302515,"(42.3489330747303, -71.16177266302515)"
212062573,423,,ASSAULT - AGGRAVATED,E5,560,0,2021-09-03 10:32:00,2021,9,Friday,10,,WASHINGTON ST,42.28537375976606,-71.12928626406769,"(42.28537375976606, -71.12928626406769)"
212062581,3110,,SERVICE TO OTHER AGENCY,A15,41,0,2021-09-03 10:49:00,2021,9,Friday,10,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
212062595,3410,,TOWED MOTOR VEHICLE,C6, ,0,2021-09-03 10:56:00,2021,9,Friday,10,,"OLD COLONY AVE & C ST
SOUTH BOSTON  MA 02127
UNITE",42.33659899239336,-71.05612897877414,"(42.33659899239336, -71.05612897877414)"
212062794,3115,,INVESTIGATE PERSON,B2,311,0,2021-09-03 11:00:00,2021,9,Friday,11,,MAYWOOD ST,42.31679541500612,-71.079645623217,"(42.31679541500612, -71.079645623217)"
212063649,423,,ASSAULT - AGGRAVATED,E18,520,0,2021-09-03 11:00:00,2021,9,Friday,11,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
212062660,619,,LARCENY ALL OTHERS,C11,355,0,2021-09-03 11:00:00,2021,9,Friday,11,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212062586,3410,,TOWED MOTOR VEHICLE,E13, ,0,2021-09-03 11:00:00,2021,9,Friday,11,,SOUTH HUNTINGTON AVENUE,,,
212062589,3115,,INVESTIGATE PERSON,C6,194,0,2021-09-03 11:07:00,2021,9,Friday,11,,DORCHESTER AVE,42.33014011820346,-71.05695787133254,"(42.33014011820346, -71.05695787133254)"
212062592,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C6, ,0,2021-09-03 11:08:00,2021,9,Friday,11,,"BOSTON ST & HARVEST ST
DORCHESTER  MA 02125
UNITED",42.32365101969512,-71.06020396975893,"(42.32365101969512, -71.06020396975893)"
212062593,3301,,VERBAL DISPUTE,A7,12,0,2021-09-03 11:10:00,2021,9,Friday,11,,SARATOGA ST,42.3845879006604,-71.01498179719056,"(42.3845879006604, -71.01498179719056)"
212062608,3006,,SICK/INJURED/MEDICAL - PERSON,D14,784,0,2021-09-03 11:14:00,2021,9,Friday,11,,WARREN ST,42.34946443646394,-71.14270449055681,"(42.34946443646394, -71.14270449055681)"
212062596,3410,,TOWED MOTOR VEHICLE,D4, ,0,2021-09-03 11:20:00,2021,9,Friday,11,,"MASSACHUSETTS AVE & TREMONT ST
BOSTON  MA 02118
UN",42.33930997103642,-71.08032001996342,"(42.33930997103642, -71.08032001996342)"
212062583,613,,LARCENY SHOPLIFTING,B2, ,0,2021-09-03 11:21:00,2021,9,Friday,11,,"WARREN ST & HAZELWOOD ST
ROXBURY  MA 02119
UNITED ",42.31727797391828,-71.08250395611657,"(42.31727797391828, -71.08250395611657)"
212062628,2647,,THREATS TO DO BODILY HARM,C11,385,0,2021-09-03 11:29:00,2021,9,Friday,11,,HALLET ST,42.2807673693031,-71.04736496825463,"(42.2807673693031, -71.04736496825463)"
212062594,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C11,355,0,2021-09-03 11:37:00,2021,9,Friday,11,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212062603,3006,,SICK/INJURED/MEDICAL - PERSON,C6,186,0,2021-09-03 11:38:00,2021,9,Friday,11,,MASSACHUSETTS AVE,42.32553800747192,-71.06579591901075,"(42.32553800747192, -71.06579591901075)"
212062598,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,2021-09-03 11:44:00,2021,9,Friday,11,,"HAGAR ST & THOMAS ST
JAMAICA PLAIN  MA 02130
UNITE",42.311056031951146,-71.11566994843788,"(42.311056031951146, -71.11566994843788)"
212063708,3201,,PROPERTY - LOST/ MISSING,E5,691,0,2021-09-03 11:45:00,2021,9,Friday,11,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
212062609,3301,,VERBAL DISPUTE,B3,406,0,2021-09-03 11:51:00,2021,9,Friday,11,,RIVER ST,42.27222807962702,-71.0700614903142,"(42.27222807962702, -71.0700614903142)"
212062631,3301,,VERBAL DISPUTE,C11,355,0,2021-09-03 12:00:00,2021,9,Friday,12,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
212062616,801,,ASSAULT - SIMPLE,B3,435,0,2021-09-03 12:00:00,2021,9,Friday,12,,EDSON ST,42.286237082705114,-71.07768279210775,"(42.286237082705114, -71.07768279210775)"
212063679,540,,BURGLARY - COMMERICAL,A1,77,0,2021-09-03 12:00:00,2021,9,Friday,12,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
212062622,3115,,INVESTIGATE PERSON,C11,352,0,2021-09-03 12:05:00,2021,9,Friday,12,,LEROY ST,42.30095487881108,-71.06537601413638,"(42.30095487881108, -71.06537601413638)"
