INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
202063797,3115,,INVESTIGATE PERSON,B2, ,0,2020-09-02 15:37:00,2020,9,Wednesday,15,,"32 WOODWARD AVE
ROXBURY  MA 02119
UNITED STATES",42.3250286949838,-71.0734144751052,"(42.3250286949838, -71.0734144751052)"
202063798,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,254,0,2020-09-02 15:52:00,2020,9,Wednesday,15,,DORCHESTER AVE,42.3085472782749,-71.0582121912183,"(42.3085472782749, -71.0582121912183)"
202063794,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2020-09-02 15:59:00,2020,9,Wednesday,15,,"ZEIGLER ST & HARRISON AVE
ROXBURY  MA 02119
UNITED",42.3292980265642,-71.0824839965688,"(42.3292980265642, -71.0824839965688)"
202066054,1107,,FRAUD - IMPERSONATION,B2,282,0,2020-09-02 16:00:00,2020,9,Wednesday,16,,MOUNT PLEASANT AVE,42.3292590480433,-71.0848240207294,"(42.3292590480433, -71.0848240207294)"
202063955,540,,BURGLARY - COMMERICAL,E13,906,0,2020-09-02 16:00:00,2020,9,Wednesday,16,,BICKFORD ST,42.3248330126095,-71.1016475723101,"(42.3248330126095, -71.1016475723101)"
202063788,619,,LARCENY ALL OTHERS,A1,77,0,2020-09-02 16:00:00,2020,9,Wednesday,16,,CAMBRIDGE ST,,,
202063810,3001,,DEATH INVESTIGATION,C6,171,0,2020-09-02 16:06:00,2020,9,Wednesday,16,,ELKINS ST,42.3342884065942,-71.072395175438,"(42.3342884065942, -71.072395175438)"
202063857,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B3,200,0,2020-09-02 16:08:00,2020,9,Wednesday,16,,BLUE HILL AVE,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
202063796,3005,,SICK ASSIST,A1,64,0,2020-09-02 16:12:00,2020,9,Wednesday,16,,"CAMBRIDGE ST & N ANDERSON ST
BOSTON  MA 02114
UNIT",42.3612169765371,-71.0678599440157,"(42.3612169765371, -71.0678599440157)"
202067094,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2020-09-02 16:17:00,2020,9,Wednesday,16,,CAMBRIDGE ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
202063795,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,A7,33,0,2020-09-02 16:19:00,2020,9,Wednesday,16,,"LAMSON ST & MAVERICK ST
EAST BOSTON  MA 02128
UNIT",42.3671280046003,-71.0320130519946,"(42.3671280046003, -71.0320130519946)"
202064051,3201,,PROPERTY - LOST/ MISSING,D4,167,0,2020-09-02 16:20:00,2020,9,Wednesday,16,,BOYLSTON ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202063818,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,390,0,2020-09-02 16:24:00,2020,9,Wednesday,16,,FREDERIKA ST,42.2824407000891,-71.0585810550048,"(42.2824407000891, -71.0585810550048)"
202063809,3410,,TOWED MOTOR VEHICLE,B2,330,0,2020-09-02 16:28:00,2020,9,Wednesday,16,,NORMANDY ST,42.3041898589049,-71.0837711040575,"(42.3041898589049, -71.0837711040575)"
202063801,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B3,429,0,2020-09-02 16:30:00,2020,9,Wednesday,16,,HARWOOD ST,42.2857650977467,-71.0876324472022,"(42.2857650977467, -71.0876324472022)"
202063799,2007,,VIOLATION - RESTRAINING ORDER (NO ARREST),A1,64,0,2020-09-02 16:31:00,2020,9,Wednesday,16,,FRUIT ST,42.3624028076719,-71.0695465167797,"(42.3624028076719, -71.0695465167797)"
202063817,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,423,0,2020-09-02 16:47:00,2020,9,Wednesday,16,,GLADESIDE AVE,42.274386754529,-71.0859513572624,"(42.274386754529, -71.0859513572624)"
202063808,801,,ASSAULT - SIMPLE,C6,174,0,2020-09-02 16:57:00,2020,9,Wednesday,16,,ELLERY ST,42.330692046886,-71.0582606377167,"(42.330692046886, -71.0582606377167)"
202063819,3502,,MISSING PERSON - LOCATED,E13,912,0,2020-09-02 17:00:00,2020,9,Wednesday,17,,CENTRE ST,42.3229025197981,-71.1022040179843,"(42.3229025197981, -71.1022040179843)"
202064083,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E18,521,0,2020-09-02 17:00:00,2020,9,Wednesday,17,,OAK ST,42.2544664494764,-71.1211355952416,"(42.2544664494764, -71.1211355952416)"
202063881,3201,,PROPERTY - LOST/ MISSING,D4,167,0,2020-09-02 17:00:00,2020,9,Wednesday,17,,NEWBURY ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202063826,801,,ASSAULT - SIMPLE,E18,517,0,2020-09-02 17:02:00,2020,9,Wednesday,17,,WASHINGTON ST,42.3051179115953,-71.0801908762908,"(42.3051179115953, -71.0801908762908)"
202063812,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,C11,337,0,2020-09-02 17:04:00,2020,9,Wednesday,17,,VAUGHAN AVE,42.3062624895759,-71.0763315664891,"(42.3062624895759, -71.0763315664891)"
202064089,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2020-09-02 17:05:00,2020,9,Wednesday,17,,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
202063804,1102,,FRAUD - FALSE PRETENSE / SCHEME,E5,556,0,2020-09-02 17:09:00,2020,9,Wednesday,17,,ROWE ST,42.2799593181357,-71.1207391891173,"(42.2799593181357, -71.1207391891173)"
202063811,3114,,INVESTIGATE PROPERTY,D4,624,0,2020-09-02 17:29:00,2020,9,Wednesday,17,,JERSEY STREET,42.3441262187924,-71.0976087768229,"(42.3441262187924, -71.0976087768229)"
202063814,613,,LARCENY SHOPLIFTING,A1,119,0,2020-09-02 17:35:00,2020,9,Wednesday,17,,TREMONT ST,42.356501955763,-71.0620000396702,"(42.356501955763, -71.0620000396702)"
202063824,3114,,INVESTIGATE PROPERTY,D14,794,0,2020-09-02 17:39:00,2020,9,Wednesday,17,,GLENVILLE AVE,42.3504862735614,-71.132884380768,"(42.3504862735614, -71.132884380768)"
202063821,616,,LARCENY THEFT OF BICYCLE,D4,137,0,2020-09-02 17:39:00,2020,9,Wednesday,17,,FAIRFIELD ST,42.3498807052933,-71.0822749560601,"(42.3498807052933, -71.0822749560601)"
202063847,3006,,SICK/INJURED/MEDICAL - PERSON,D14,758,0,2020-09-02 17:43:00,2020,9,Wednesday,17,,BRACKETT ST,42.3511033727153,-71.1652453633039,"(42.3511033727153, -71.1652453633039)"
202063815,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,605,0,2020-09-02 17:46:00,2020,9,Wednesday,17,,HUNTINGTON AVE,42.333263230421,-71.108484101563,"(42.333263230421, -71.108484101563)"
202063828,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,365,0,2020-09-02 17:56:00,2020,9,Wednesday,17,,KING ST,42.2920744292243,-71.0614992909439,"(42.2920744292243, -71.0614992909439)"
202063822,3501,,MISSING PERSON,B2,331,0,2020-09-02 18:00:00,2020,9,Wednesday,18,,DRAYTON AVE,42.3121575688099,-71.0705681339779,"(42.3121575688099, -71.0705681339779)"
202063931,3114,,INVESTIGATE PROPERTY,C11,359,0,2020-09-02 18:00:00,2020,9,Wednesday,18,,REGINA RD,42.2952485674124,-71.0710877302732,"(42.2952485674124, -71.0710877302732)"
202063834,3006,,SICK/INJURED/MEDICAL - PERSON,B2,319,0,2020-09-02 18:02:00,2020,9,Wednesday,18,,SEAVER ST,42.3071595072006,-71.08823566356,"(42.3071595072006, -71.08823566356)"
202063839,3005,,SICK ASSIST,D4,619,0,2020-09-02 18:07:00,2020,9,Wednesday,18,,MASSACHUSETTS AVE,42.3443956841544,-71.0863201634481,"(42.3443956841544, -71.0863201634481)"
202063825,3018,,SICK/INJURED/MEDICAL - POLICE,D4,167,0,2020-09-02 18:19:00,2020,9,Wednesday,18,,HARRISON AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202063842,3207,,PROPERTY - FOUND,C6,232,0,2020-09-02 18:25:00,2020,9,Wednesday,18,,LENNON CT,42.3330920978354,-71.0259490050968,"(42.3330920978354, -71.0259490050968)"
202063832,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,E5,676,0,2020-09-02 18:40:00,2020,9,Wednesday,18,,GUERNSEY ST,42.2886719560982,-71.142146470176,"(42.2886719560982, -71.142146470176)"
202063833,2648,,BOMB THREAT,B2,289,0,2020-09-02 18:43:00,2020,9,Wednesday,18,,TREMONT ST,42.334024613103,-71.0903904946831,"(42.334024613103, -71.0903904946831)"
202063919,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,374,0,2020-09-02 19:00:00,2020,9,Wednesday,19,,NORWOOD ST,42.2914410956252,-71.045943212869,"(42.2914410956252, -71.045943212869)"
202063831,3006,,SICK/INJURED/MEDICAL - PERSON,C11,356,0,2020-09-02 19:00:00,2020,9,Wednesday,19,,GENEVA AVE,42.2984886615439,-71.0631329417796,"(42.2984886615439, -71.0631329417796)"
202064009,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,465,0,2020-09-02 19:00:00,2020,9,Wednesday,19,,JACOB ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
202063841,2610,,TRESPASSING,C6,222,0,2020-09-02 19:01:00,2020,9,Wednesday,19,,E THIRD ST,42.3364305545426,-71.0396134857282,"(42.3364305545426, -71.0396134857282)"
202063838,3005,,SICK ASSIST,B2,180,0,2020-09-02 19:15:00,2020,9,Wednesday,19,,GEORGE ST,42.3268832662121,-71.0739094638555,"(42.3268832662121, -71.0739094638555)"
202063836,3805,,M/V ACCIDENT - POLICE VEHICLE,D4,159,0,2020-09-02 19:16:00,2020,9,Wednesday,19,,TREMONT ST,42.3439340292026,-71.0716878215722,"(42.3439340292026, -71.0716878215722)"
202063844,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,A7,26,0,2020-09-02 19:25:00,2020,9,Wednesday,19,,MERIDIAN ST,42.3782637017552,-71.0391844609083,"(42.3782637017552, -71.0391844609083)"
202063850,801,,ASSAULT - SIMPLE,A1,92,0,2020-09-02 19:33:00,2020,9,Wednesday,19,,COURT ST,42.3589227875108,-71.0583535444055,"(42.3589227875108, -71.0583535444055)"
202063848,301,,ROBBERY,B3,431,0,2020-09-02 19:36:00,2020,9,Wednesday,19,,CALLENDER ST,42.2881679081189,-71.0876071798511,"(42.2881679081189, -71.0876071798511)"
202063856,3115,,INVESTIGATE PERSON,A15,38,0,2020-09-02 19:42:00,2020,9,Wednesday,19,,"THIRD AVE & THIRTEENTH ST
CHARLESTOWN  MA 02129
UN",42.3776780314,-71.051723015146,"(42.3776780314, -71.051723015146)"
202063851,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,179,0,2020-09-02 19:50:00,2020,9,Wednesday,19,,"ALBANY ST & NORTHAMPTON ST
ROXBURY  MA 02119
UNITE",42.3328489664799,-71.0744059809366,"(42.3328489664799, -71.0744059809366)"
202063860,616,,LARCENY THEFT OF BICYCLE,B2,588,0,2020-09-02 19:52:00,2020,9,Wednesday,19,,PARKER ST,42.3322684193726,-71.0967484332523,"(42.3322684193726, -71.0967484332523)"
202063962,3201,,PROPERTY - LOST/ MISSING,C11,340,0,2020-09-02 20:00:00,2020,9,Wednesday,20,,"BOWDOIN ST & DRAPER ST
DORCHESTER  MA 02122
UNITED",42.3067170181671,-71.066504054326,"(42.3067170181671, -71.066504054326)"
202063888,724,,AUTO THEFT,A1,116,0,2020-09-02 20:00:00,2020,9,Wednesday,20,,HUDSON ST,42.3507419729123,-71.0600613458143,"(42.3507419729123, -71.0600613458143)"
202063864,2612,,FIRE REPORT/ALARM - FALSE,B3,453,0,2020-09-02 20:11:00,2020,9,Wednesday,20,,HARVARD PARK,42.2988489336528,-71.0744999165172,"(42.2988489336528, -71.0744999165172)"
202068698,1107,,FRAUD - IMPERSONATION,E13,574,0,2020-09-02 20:18:00,2020,9,Wednesday,20,,ROCKVIEW ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
202063871,3410,,TOWED MOTOR VEHICLE,E5,748,0,2020-09-02 20:24:00,2020,9,Wednesday,20,,INDEPENDENCE DR,42.296995600045,-71.1576860134485,"(42.296995600045, -71.1576860134485)"
202063893,520,,BURGLARY - RESIDENTIAL,D14,773,0,2020-09-02 20:30:00,2020,9,Wednesday,20,,KIRKWOOD RD,42.3412685158086,-71.1575056505943,"(42.3412685158086, -71.1575056505943)"
202064010,3115,,INVESTIGATE PERSON,External,289,0,2020-09-02 20:30:00,2020,9,Wednesday,20,,MAYNARD ST,42.334024613103,-71.0903904946831,"(42.334024613103, -71.0903904946831)"
202063853,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,200,0,2020-09-02 20:49:00,2020,9,Wednesday,20,,COLUMBIA RD,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
202063862,801,,ASSAULT - SIMPLE,C11,460,0,2020-09-02 20:50:00,2020,9,Wednesday,20,,STRATHCONA RD,42.305210909983,-71.0793012952757,"(42.305210909983, -71.0793012952757)"
202063870,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E13,912,0,2020-09-02 21:00:00,2020,9,Wednesday,21,,CENTRE ST,42.32283758703,-71.1009672251263,"(42.32283758703, -71.1009672251263)"
202063866,3006,,SICK/INJURED/MEDICAL - PERSON,A1,92,0,2020-09-02 21:05:00,2020,9,Wednesday,21,,COURT ST,42.3589227875108,-71.0583535444055,"(42.3589227875108, -71.0583535444055)"
202063872,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C6,207,0,2020-09-02 21:07:00,2020,9,Wednesday,21,,PIER 4 BLVD,,,
202063878,3112,,LANDLORD - TENANT,C11,398,0,2020-09-02 21:26:00,2020,9,Wednesday,21,,LITHGOW ST,42.2896398015708,-71.0704611426296,"(42.2896398015708, -71.0704611426296)"
202064106,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,790,0,2020-09-02 21:30:00,2020,9,Wednesday,21,,ENGLEWOOD AVE,42.3379182418353,-71.1486763956822,"(42.3379182418353, -71.1486763956822)"
202063868,3501,,MISSING PERSON,B2,282,0,2020-09-02 21:45:00,2020,9,Wednesday,21,,HOWARD AVE,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
202063877,3207,,PROPERTY - FOUND,C11,372,0,2020-09-02 22:13:00,2020,9,Wednesday,22,,LAWLEY ST,42.2902256156043,-71.04129964956,"(42.2902256156043, -71.04129964956)"
202063873,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,370,0,2020-09-02 22:25:00,2020,9,Wednesday,22,,WILLIAM T MORRISSEY BLVD,42.2968164243252,-71.0485378449595,"(42.2968164243252, -71.0485378449595)"
202063879,423,,ASSAULT - AGGRAVATED,D4,134,0,2020-09-02 22:42:00,2020,9,Wednesday,22,,BOYLSTON ST,42.3503786997765,-71.0762609838281,"(42.3503786997765, -71.0762609838281)"
202063961,1402,,VANDALISM,D4,167,0,2020-09-02 22:45:00,2020,9,Wednesday,22,,W SPRINGFIELD ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202063882,619,,LARCENY ALL OTHERS,B3,464,0,2020-09-02 22:50:00,2020,9,Wednesday,22,,BLUE HILL AVE,42.2901220397436,-71.0896489616824,"(42.2901220397436, -71.0896489616824)"
202063891,801,,ASSAULT - SIMPLE,D4,171,0,2020-09-02 22:56:00,2020,9,Wednesday,22,,HARRISON AVE,42.3355595408121,-71.0743636377437,"(42.3355595408121, -71.0743636377437)"
202063884,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,245,0,2020-09-02 23:03:00,2020,9,Wednesday,23,,SYDNEY ST,42.3165578884018,-71.0525981536979,"(42.3165578884018, -71.0525981536979)"
202063883,3114,,INVESTIGATE PROPERTY,C11, ,1,2020-09-02 23:05:00,2020,9,Wednesday,23,,WILROSE ST,42.307306586135,-71.0730467036272,"(42.307306586135, -71.0730467036272)"
202063880,3201,,PROPERTY - LOST/ MISSING,B2,282,0,2020-09-02 23:09:00,2020,9,Wednesday,23,,"2400 WASHINGTON ST
BOSTON  MA 02119
UNITED STATES",42.3292590480433,-71.0848240207294,"(42.3292590480433, -71.0848240207294)"
202063885,3110,,SERVICE TO OTHER AGENCY,E13, ,0,2020-09-02 23:16:00,2020,9,Wednesday,23,,"LAMARTINE ST & HOFFMAN ST
JAMAICA PLAIN  MA 02130
",42.3203239911216,-71.102448014273,"(42.3203239911216, -71.102448014273)"
202063887,3803,,M/V ACCIDENT - PERSONAL INJURY,E18, ,0,2020-09-02 23:20:00,2020,9,Wednesday,23,,"WASHINGTON ST & ENNEKING PKWY
WEST ROXBURY  MA 021",42.2748949775086,-71.1410299767733,"(42.2748949775086, -71.1410299767733)"
202063895,3301,,VERBAL DISPUTE,E5,680,0,2020-09-02 23:23:00,2020,9,Wednesday,23,,COHASSET ST,42.2850391968136,-71.130930783382,"(42.2850391968136, -71.130930783382)"
202063908,423,,ASSAULT - AGGRAVATED,B3,457,0,2020-09-02 23:54:00,2020,9,Wednesday,23,,BLUE HILL AVE,42.3008226756308,-71.0858987267831,"(42.3008226756308, -71.0858987267831)"
202063894,3115,,INVESTIGATE PERSON,E5,691,0,2020-09-02 23:55:00,2020,9,Wednesday,23,,WASHINGTON ST,42.2870935525911,-71.1482212837716,"(42.2870935525911, -71.1482212837716)"
202064353,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,167,0,2020-09-03 00:00:00,2020,9,Thursday,0,,SHAWMUT AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202064081,1832,,SICK ASSIST - DRUG RELATED ILLNESS,E13,577,0,2020-09-03 00:00:00,2020,9,Thursday,0,,WASHINGTON ST,42.314855461634,-71.0992240984253,"(42.314855461634, -71.0992240984253)"
202064100,3005,,SICK ASSIST,C11,340,0,2020-09-03 00:00:00,2020,9,Thursday,0,,BOWDOIN ST,42.3074878457681,-71.0656610192196,"(42.3074878457681, -71.0656610192196)"
202064108,801,,ASSAULT - SIMPLE,B3,463,0,2020-09-03 00:00:00,2020,9,Thursday,0,,BLUE HILL AVE,42.2933037622445,-71.0885899046847,"(42.2933037622445, -71.0885899046847)"
202064114,801,,ASSAULT - SIMPLE,A7,30,0,2020-09-03 00:00:00,2020,9,Thursday,0,,EVERETT ST,42.3680977023941,-71.0360640416855,"(42.3680977023941, -71.0360640416855)"
202064398,1107,,FRAUD - IMPERSONATION,D4,167,0,2020-09-03 00:00:00,2020,9,Thursday,0,,W NEWTON ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202064121,2647,,THREATS TO DO BODILY HARM,C11,240,0,2020-09-03 00:00:00,2020,9,Thursday,0,,ANNABEL ST,42.3182890191686,-71.0626504588973,"(42.3182890191686, -71.0626504588973)"
202064127,3114,,INVESTIGATE PROPERTY,A15,41,0,2020-09-03 00:00:00,2020,9,Thursday,0,,VINE ST,42.3766316681323,-71.0559319549787,"(42.3766316681323, -71.0559319549787)"
202064178,3018,,SICK/INJURED/MEDICAL - POLICE,A7,28,0,2020-09-03 00:00:00,2020,9,Thursday,0,,PARIS ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
202064186,2662,,BALLISTICS EVIDENCE/FOUND,B3,444,1,2020-09-03 00:00:00,2020,9,Thursday,0,,VESTA RD,42.2960628027148,-71.0866479482577,"(42.2960628027148, -71.0866479482577)"
202090669,1108,,FRAUD - WELFARE,D4,167,0,2020-09-03 00:00:00,2020,9,Thursday,0,,W CANTON ST,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202063890,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,E13,582,0,2020-09-03 00:10:00,2020,9,Thursday,0,,DAY ST,42.3240117861744,-71.1089210562989,"(42.3240117861744, -71.1089210562989)"
202063889,3110,,SERVICE TO OTHER AGENCY,C6,186,0,2020-09-03 00:21:00,2020,9,Thursday,0,,BOSTON ST,42.3269211210856,-71.0584186076542,"(42.3269211210856, -71.0584186076542)"
202063914,3005,,SICK ASSIST,B3,430,0,2020-09-03 00:22:00,2020,9,Thursday,0,,MORTON ST,42.2840558783707,-71.0904532170049,"(42.2840558783707, -71.0904532170049)"
202063900,3006,,SICK/INJURED/MEDICAL - PERSON,E18,490,0,2020-09-03 00:35:00,2020,9,Thursday,0,,ANNAFRAN ST,42.273142327447,-71.1106792133908,"(42.273142327447, -71.1106792133908)"
202063897,3410,,TOWED MOTOR VEHICLE,D4,149,0,2020-09-03 01:00:00,2020,9,Thursday,1,,DARTMOUTH ST,42.3476227672667,-71.0760673490331,"(42.3476227672667, -71.0760673490331)"
202063898,3114,,INVESTIGATE PROPERTY,A7,21,0,2020-09-03 01:12:00,2020,9,Thursday,1,,CHELSEA ST,42.3735019499406,-71.0345862313716,"(42.3735019499406, -71.0345862313716)"
202063951,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,393,0,2020-09-03 01:15:00,2020,9,Thursday,1,,WRENTHAM ST,42.2879063445545,-71.0619981766566,"(42.2879063445545, -71.0619981766566)"
202063901,3301,,VERBAL DISPUTE,B3,466,0,2020-09-03 01:23:00,2020,9,Thursday,1,,MORTON ST,42.2856016718581,-71.093171297404,"(42.2856016718581, -71.093171297404)"
202064113,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A7,28,0,2020-09-03 01:26:00,2020,9,Thursday,1,,SARATOGA ST,42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.0392907813515)"
202063912,2907,,VAL - OPERATING AFTER REV/SUSP.,B2,330,0,2020-09-03 01:28:00,2020,9,Thursday,1,,COLUMBIA RD,42.3044394455736,-71.0821717226283,"(42.3044394455736, -71.0821717226283)"
202064038,3115,,INVESTIGATE PERSON,C11,255,0,2020-09-03 01:30:00,2020,9,Thursday,1,,PLEASANT ST,42.3119047512529,-71.0591053126415,"(42.3119047512529, -71.0591053126415)"
202063903,3114,,INVESTIGATE PROPERTY,B2,324,1,2020-09-03 01:33:00,2020,9,Thursday,1,,DEWEY ST,42.3167669100735,-71.0771405385304,"(42.3167669100735, -71.0771405385304)"
202063902,2907,,VAL - OPERATING AFTER REV/SUSP.,B2, ,0,2020-09-03 01:54:00,2020,9,Thursday,1,,"WALNUT AVE & HOMESTEAD ST
ROXBURY  MA 02119
UNITED",42.3138910137695,-71.0943839633173,"(42.3138910137695, -71.0943839633173)"
202063904,3114,,INVESTIGATE PROPERTY,D4,273,1,2020-09-03 01:58:00,2020,9,Thursday,1,,NORTHAMPTON ST,42.3372969170323,-71.0791958222404,"(42.3372969170323, -71.0791958222404)"
202063905,540,,BURGLARY - COMMERICAL,B2,182,0,2020-09-03 02:00:00,2020,9,Thursday,2,,DUDLEY ST,42.3225733671869,-71.0728280320246,"(42.3225733671869, -71.0728280320246)"
202063906,3005,,SICK ASSIST,A7,942,0,2020-09-03 02:19:00,2020,9,Thursday,2,,VALLAR RD,42.3926966320021,-71.0084241338244,"(42.3926966320021, -71.0084241338244)"
202063909,540,,BURGLARY - COMMERICAL,D4,134,0,2020-09-03 03:14:00,2020,9,Thursday,3,,CLARENDON ST,42.3512754276152,-71.0755031337901,"(42.3512754276152, -71.0755031337901)"
202063915,3115,,INVESTIGATE PERSON,E5,679,1,2020-09-03 05:44:00,2020,9,Thursday,5,,"BIRCH ST & CORINTH ST
ROSLINDALE  MA 02131
UNITED ",42.2865670144317,-71.1303810227764,"(42.2865670144317, -71.1303810227764)"
202063917,3501,,MISSING PERSON,B2,282,0,2020-09-03 06:27:00,2020,9,Thursday,6,,GREENVILLE ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
202063918,3501,,MISSING PERSON,B2,282,0,2020-09-03 06:29:00,2020,9,Thursday,6,,GREENVILLE ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
202064185,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,167,0,2020-09-03 06:42:00,2020,9,Thursday,6,,"650 HARRISON AVE
BOSTON  MA 02118
UNITED STATES",42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202064093,1402,,VANDALISM,E13,307,0,2020-09-03 07:00:00,2020,9,Thursday,7,,WALNUT PARK,42.3150313520604,-71.0954755981761,"(42.3150313520604, -71.0954755981761)"
202064230,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,561,0,2020-09-03 07:19:00,2020,9,Thursday,7,,ROWE ST,42.2833604784056,-71.1204241661756,"(42.2833604784056, -71.1204241661756)"
202063967,3803,,M/V ACCIDENT - PERSONAL INJURY,B3,289,0,2020-09-03 07:30:00,2020,9,Thursday,7,,"1 SCHROEDER PLZ
ROXBURY  MA 02120
UNITED STATES",42.3336792181085,-71.0918775461846,"(42.3336792181085, -71.0918775461846)"
202063929,3114,,INVESTIGATE PROPERTY,E13, ,0,2020-09-03 07:33:00,2020,9,Thursday,7,,ARMSTRONG ST,42.3212303892026,-71.1043347336133,"(42.3212303892026, -71.1043347336133)"
202063921,1402,,VANDALISM,D4,171,0,2020-09-03 07:37:00,2020,9,Thursday,7,,HARRISON AVE,42.3355595408121,-71.0743636377437,"(42.3355595408121, -71.0743636377437)"
202063939,3006,,SICK/INJURED/MEDICAL - PERSON,B3,410,0,2020-09-03 08:20:00,2020,9,Thursday,8,,SANFORD ST,42.2735418897997,-71.0743718575907,"(42.2735418897997, -71.0743718575907)"
202063972,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,180,0,2020-09-03 08:30:00,2020,9,Thursday,8,,HAMPDEN ST,42.3273811163049,-71.0751842982899,"(42.3273811163049, -71.0751842982899)"
202063925,801,,ASSAULT - SIMPLE,C6, ,0,2020-09-03 08:32:00,2020,9,Thursday,8,,"OLD COLONY AVE & DORCHESTER ST
BOSTON  MA 02127
UN",42.3316650199783,-71.0531100247074,"(42.3316650199783, -71.0531100247074)"
202063945,3410,,TOWED MOTOR VEHICLE,C11,257,0,2020-09-03 08:46:00,2020,9,Thursday,8,,HANCOCK ST,42.3146558428466,-71.0658100781788,"(42.3146558428466, -71.0658100781788)"
202063948,3410,,TOWED MOTOR VEHICLE,A1,70,0,2020-09-03 08:55:00,2020,9,Thursday,8,,WILLOW ST,42.3575398874048,-71.0683270774614,"(42.3575398874048, -71.0683270774614)"
202067854,520,,BURGLARY - RESIDENTIAL,D4,167,0,2020-09-03 09:00:00,2020,9,Thursday,9,,MASSACHUSETTS AVE,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
202064606,1107,,FRAUD - IMPERSONATION,D4,77,0,2020-09-03 09:00:00,2020,9,Thursday,9,,PARK DR,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
202064031,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A1,77,0,2020-09-03 09:00:00,2020,9,Thursday,9,,SUDBURY ST,,,
202063944,3115,,INVESTIGATE PERSON,B3,439,0,2020-09-03 09:07:00,2020,9,Thursday,9,,BERNARD ST,42.2912767779796,-71.0792067580406,"(42.2912767779796, -71.0792067580406)"
